DateTime,ProdWorksOrder,PrimarCustType,Customer Category,AmbHum,AmbTemp,M1Rm1,M1Rm2,M1Rm3,M1Rm4,M1Rm5,M1Rm6,M1RmFeed,M1Z1Temp,M1Z2Temp,M1Amp,M1RPM,M1MatP,M1MatT,M1ExitTemp,M2Rm1,M2Rm2,M2Rm3,M2Rm4,M2RmFeed,M2Z1Temp,M2Z2Temp,M2Amp,M2RPM,M2MatP,M2MatT,M2ExitTemp,M3Rm1,M3Rm2,M3Rm3,M3Rm4,M3RmFeed,M3Z1Temp,M3Z2Temp,M3Amp,M3RPM,M3MatP,M3MatT,M3ExitTemp,S1Cot1,S1Cot2,S1Cot3,Tar8,OutcomeVal
06/03/2019 12:07,4476,Hotel,Export,16.63,23.77,11.54,200,963,247,51.5,10.3,1266.01,72,71.5,72.38,10.45,417.41,80.9,75.1,12.85,241,556.7,256,198.13,68.99,69.08,73.44,13.84,221.72,77.1,59.8,9.86,192,408.97,202,197.21,78.1,78.2,361.98,13.73,253.61,74.9,65,104.7,60.7,80.1,20.91,68
06/03/2019 12:07,4477,Multifamily Housing,Corporate,16.63,23.77,11.54,200,963,247,66.1,4.9,1261.62,72,71.5,72.92,10.48,417.44,80.9,75.1,12.85,241,556.7,256,194.26,69.01,69.1,73.69,13.91,226.03,77,59.9,9.86,192,408.97,202,204.56,78.1,78.2,361.32,13.79,253.63,74.9,65,104.7,61,80.1,20.91,79
06/03/2019 12:07,4478,Hotel,Corporate,16.63,23.77,11.54,200,963,247,71.8,14.4,1262.47,72,71.5,72.78,10.48,422.28,80.9,75.1,12.85,241,556.7,256,206.17,69.01,69.09,73.38,13.87,227.85,77.1,59.9,9.86,192,408.97,202,208.5,78.1,78.2,359.92,13.63,253.38,74.9,65,104.8,61,80.1,20.92,60
06/03/2019 12:07,4479,Distribution Center,Export,16.63,23.77,11.54,200,963,247,94.6,16.1,1271.36,72,71.6,72.25,10.52,412.12,80.9,75.1,12.85,241,556.7,256,191.22,68.99,69.1,73,13.86,225.67,76.9,59.9,9.86,192,408.97,202,185.94,78.1,78.2,365.98,13.61,252.86,75,65,104.8,60.9,80.1,20.92,86
06/03/2019 12:07,4480,Office,Corporate,16.63,23.77,11.54,200,963,247,42.9,7.4,1262.69,72,71.6,71.57,10.55,419.76,80.9,75.1,12.85,241,556.7,256,200.15,68.97,69.09,73.06,13.87,225.53,77.1,60,9.86,192,408.97,202,205.78,78.1,78.2,359.64,13.73,252.89,75,65,104.8,60.7,80,20.91,
06/03/2019 12:07,4481,Office,Corporate,16.63,23.77,11.54,200,963,247,25.6,7.3,1259.22,72,71.6,71.44,10.52,415.11,80.9,75.1,12.85,241,556.7,256,203.09,68.97,69.07,73.56,13.87,224.93,76.9,60,9.86,192,408.97,202,224.76,78.1,78.2,358.8,13.77,253.61,75,65,105.3,61,80,20.91,98
06/03/2019 12:07,4482,Office,Corporate,16.63,23.77,11.54,200,963,247,60.7,12.6,1256.2,72,71.6,72.52,10.45,418.23,80.9,75.1,12.85,241,556.7,256,182.69,68.99,69.09,73.5,13.94,227.58,76.9,60,9.86,192,408.97,202,222.16,78.1,78.2,362.13,13.68,253.49,75,65,105.3,61.3,80,20.91,78
06/03/2019 12:07,4483,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,22.6,6.7,1269.84,72,71.6,73.05,10.48,416.48,80.9,75.1,12.85,241,556.7,256,180,68.98,69.1,73.06,13.92,228.67,77.1,60.1,9.86,192,408.97,202,204.09,78,78.2,363.31,13.65,253.34,75,65,105.3,61.1,80,20.93,93
06/03/2019 12:07,4484,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,71.3,5,1271.81,72,71.6,72.65,10.48,425.16,80.9,75.1,12.85,241,556.7,256,194.61,69.02,69.12,72.81,13.86,225.42,77,60.1,9.86,192,408.97,202,185.86,78,78.1,361.01,13.71,253.61,75,65,105.4,61.5,79.9,20.93,56
06/03/2019 12:07,4485,Office,Corporate,16.63,23.77,11.54,200,963,247,79.4,10.1,1257.17,72,71.6,71.98,10.52,415.17,80.9,75.1,12.85,241,556.7,256,180.91,69,69.09,72.81,13.91,224.1,77.1,60.2,9.86,192,408.97,202,177.97,78,78.1,362.62,13.78,252.92,75,65,105.4,60.9,79.9,20.9,79
06/03/2019 12:07,4486,Office,Corporate,16.63,23.77,11.54,200,963,247,58.5,7.7,1275.41,72,71.7,71.44,10.52,411.26,80.9,75.1,12.85,241,556.7,256,211.5,69.01,69.11,73.19,13.91,226.77,77,60.2,9.86,192,408.97,202,187.33,78,78.1,361.43,13.73,253.61,75,65,105.4,60.6,79.9,20.9,92
06/03/2019 12:07,4487,Multifamily Housing,Corporate,16.63,23.77,11.54,200,963,247,64.5,2.9,1262.74,72,71.7,71.44,10.48,415.87,80.9,75.1,12.85,241,556.7,256,204.28,68.99,69.1,73.06,13.95,228.28,77.1,60.2,9.86,192,408.97,202,203.05,78,78.1,364.56,13.76,253.61,75,65,104.8,60.7,79.9,20.9,82
06/03/2019 12:07,4488,Multifamily Housing,Wholesale,16.63,23.77,11.54,200,963,247,82.7,3.1,1286.73,72,71.7,72.65,10.45,418.07,80.9,75.1,12.85,241,556.7,256,204.03,68.97,69.09,72.88,13.86,222.42,77,60.3,9.86,192,408.97,202,204.4,78,78.1,361.65,13.73,253.59,75,65,104.8,61.2,79.9,20.93,55
06/03/2019 12:07,4489,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,88.3,2.8,1291.1,72,71.7,72.78,10.48,417.42,80.9,75.1,12.85,241,556.7,256,189.06,69,69.1,72.88,13.86,221.65,77.1,60.3,9.86,192,408.97,202,191.98,78,78,361.95,13.72,253.61,75,65,104.8,61.2,79.9,20.93,40
06/03/2019 12:07,4490,Office,Corporate,16.63,23.77,11.54,200,963,247,67.9,6.1,1265.72,72,71.7,72.25,10.52,415.12,80.9,75.1,12.85,241,556.7,256,222.23,69.02,69.09,72.75,13.9,226.53,77,60.3,9.86,192,408.97,202,208.88,78.1,78,362.06,13.72,253.57,75,65,105.5,61,79.9,20.93,91
06/03/2019 12:07,4491,Parking,Retail,16.63,23.77,11.54,200,963,247,,,1272.09,72,71.7,71.44,10.55,419.41,80.9,75.1,12.85,241,556.7,256,175.58,68.95,69.08,72.81,13.93,227.85,77.1,60.3,9.86,192,408.97,202,206.86,78,78,364.2,13.63,253.73,75,65,105.5,60.9,79.8,20.9,
06/03/2019 12:07,4492,Hotel,Corporate,16.63,23.77,11.54,200,963,247,165.7,18.1,1268.31,72,71.8,71.17,10.52,411.14,80.9,75.1,12.85,241,556.7,256,191.12,68.99,69.1,72.44,13.94,223.07,77.2,60.3,9.86,192,408.97,202,190.27,78,78,365.19,13.57,253.6,75,65,105.5,61.1,79.8,20.9,12
06/03/2019 12:07,4493,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,,,1269.06,72,71.8,71.57,10.48,417.44,80.9,75.1,12.85,241,556.7,256,197.61,68.97,69.07,72.88,13.93,222.55,76.9,60.2,9.86,192,408.97,202,220.71,78,78,359.37,13.71,253.6,75,65,105.4,61.1,79.8,20.9,
06/03/2019 12:07,4494,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,139.1,3.4,1274.32,72,71.8,72.52,10.45,417.42,80.9,75.1,12.85,241,556.7,256,215.97,69.01,69.1,72.94,13.91,224.85,77.2,60.2,9.86,192,408.97,202,197.41,78,78,363.12,13.76,253.64,75,65,105.4,61.4,79.8,20.9,10
06/03/2019 12:07,4495,Multifamily Housing,Corporate,16.63,23.77,11.54,200,963,247,93.1,8.8,1291.29,72,71.8,72.65,10.48,422.55,80.9,75.1,12.85,241,556.7,256,189.93,68.97,69.08,73,13.91,227.45,77,60.2,9.86,192,408.97,202,183.21,78,78,369.08,13.8,253.59,75,65,105.4,61,79.8,20.9,21
06/03/2019 12:07,4496,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,81.9,4.1,1273.17,72,71.8,72.11,10.52,412.03,80.9,75.1,12.85,241,556.7,256,205.14,68.99,69.09,72.75,13.87,228.12,77.1,60.1,9.86,192,408.97,202,214.94,78,78,367.77,13.73,253.59,75,65,105.2,61,79.8,20.9,24
06/03/2019 12:07,4497,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,100.6,4.8,1281.09,72,71.8,71.57,10.52,421.3,80.9,75.1,12.85,241,556.7,256,212.84,68.99,69.09,72.63,13.86,225.45,77,60.1,9.86,192,408.97,202,214.78,78,78,365.29,13.7,253.61,75,65,105.2,60.7,79.8,20.9,35
06/03/2019 12:07,4498,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,99.9,4.6,1287.23,72,71.9,71.17,10.45,414.21,80.9,75.1,12.85,241,556.7,256,213.56,68.99,69.09,73.06,13.92,224.38,77.1,60.1,9.86,192,408.97,202,197.37,78,78,364.63,13.79,253.61,75,65,105.2,60.9,79.8,20.9,41
06/03/2019 12:07,4499,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,46.9,5,1292.62,72,71.9,71.71,10.45,418.73,80.9,75.1,12.85,241,556.7,256,205.2,68.99,69.08,73.25,13.86,227.1,77,60,9.86,192,408.97,202,208.99,78,78,360.58,13.89,254.37,75,65,105.3,61.2,79.8,20.9,97
06/03/2019 12:07,4500,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,148.9,6.3,1290.25,72,71.9,72.25,10.52,416.67,80.9,75.1,12.85,241,556.7,256,212.82,69,69.08,72.94,13.89,228.23,77.1,60,9.86,192,408.97,202,225.81,78,78,358.96,13.8,253.57,75,65,105.3,61.3,79.8,20.9,7
06/03/2019 12:07,4501,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,96.1,5,1256.7,72,71.9,71.98,10.52,424.54,80.9,75.1,12.85,241,556.7,256,215.53,68.99,69.08,72.69,13.85,224.03,77,59.9,9.86,192,408.97,202,205.83,78,78,363.6,13.83,253.6,75,65,105.3,61.2,79.8,20.9,90
06/03/2019 12:07,4502,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,96.6,6.1,1268.94,72,71.9,71.71,10.52,415.11,80.9,75.1,12.85,241,556.7,256,206.78,68.97,69.07,72.5,13.84,222.25,77.1,59.9,9.86,192,408.97,202,205.66,78,78,365.46,13.59,253.59,75,65,105,60.8,79.8,20.9,55
06/03/2019 12:07,4503,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,82.5,4.5,1262.73,72,71.9,71.44,10.48,412.02,80.9,75.1,12.85,241,556.7,256,173.37,69,69.1,73,13.89,226.62,77.2,59.9,9.86,192,408.97,202,217.74,78,78,362.08,13.65,253.6,75,65,105,60.9,79.8,20.9,30
06/03/2019 12:07,4504,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,105.6,4.3,1267.61,72,72,71.3,10.48,416.66,80.9,75.1,12.85,241,556.7,256,208.07,68.99,69.09,72.94,13.93,227.93,76.9,59.8,9.86,192,408.97,202,196.05,78,78,361.98,13.69,254.26,75,65,105,60.8,79.8,20.88,50
06/03/2019 12:07,4505,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,105,6.4,1280.94,72,72,72.52,10.48,418.19,80.9,75.1,12.85,241,556.7,256,215.72,68.99,69.09,72.81,13.94,222.68,77.2,59.8,9.86,192,408.97,202,196.87,78,78,363.21,13.75,253.78,75,65,105.1,61.2,79.8,20.88,26
06/03/2019 12:07,4506,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,80.7,3.9,1262.17,72,72,72.65,10.52,417.88,80.9,75.1,12.85,241,556.7,256,225.15,68.98,69.07,72.69,13.92,222.12,77,59.8,9.86,192,408.97,202,199.32,78,78,358.68,13.52,253.89,75,65,105.1,61,79.8,20.87,85
06/03/2019 12:07,4507,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,119.3,4.6,1267.15,72,72,71.84,10.55,419.05,80.9,75.1,12.85,241,556.7,256,203.36,68.99,69.1,72.75,13.86,225.75,77.1,59.8,9.86,192,408.97,202,217.17,78,78,365.71,13.65,254.23,75,65,105.1,61,79.8,20.87,29
06/03/2019 12:07,4508,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,116.5,4.1,1265.69,72,72,71.57,10.48,419.22,80.9,75.1,12.85,241,556.7,256,206.46,69.01,69.12,72.94,13.93,227.2,77,59.8,9.86,192,408.97,202,209.47,78,78,362.8,13.71,253.63,75,65,105.1,60.9,79.8,20.87,26
06/03/2019 12:07,4509,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,115.5,5.3,1256.04,72,72.1,71.17,10.48,411.01,80.9,75.1,12.85,241,556.7,256,203.7,68.99,69.09,72.81,13.9,226.88,77,59.7,9.86,192,408.97,202,217.74,78,78,359.99,13.81,254.39,75,65,105.1,61.1,79.8,20.91,25
06/03/2019 12:07,4510,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,71.9,2.8,1270.84,72,72.1,71.71,10.48,417.3,80.9,75.1,12.85,241,556.7,256,205.34,69,69.09,72.94,13.91,225.25,77.1,59.8,9.86,192,408.97,202,224.91,78,78,364.92,13.67,253.57,75,65,105.1,61,79.8,20.91,95
06/03/2019 12:07,4511,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,78.4,4.9,1279.46,72,72.1,72.38,10.48,417.41,80.9,75.1,12.85,241,556.7,256,219.04,68.97,69.09,73.13,13.87,224.38,77.1,59.8,9.86,192,408.97,202,216.2,78,78,367.79,13.62,254.19,75,65,105.1,60.9,79.9,20.91,84
06/03/2019 12:07,4512,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,59,3.7,1257.82,72,72.1,72.11,10.52,421.27,80.9,75,12.85,241,556.7,256,210,69.01,69.09,73.06,13.85,227.07,77,59.8,9.86,192,408.97,202,209.43,78,78,358.69,13.7,254.18,75,65,105.3,60.9,79.9,20.89,84
06/03/2019 12:07,4513,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,80.3,4.1,1276.43,72,72.1,71.84,10.52,411.4,80.9,75,12.85,241,556.7,256,205.84,68.97,69.08,72.94,13.92,228.05,77.1,59.9,9.86,192,408.97,202,219.32,78,78.1,361.33,13.79,253.62,75,65,105.3,60.9,79.9,20.89,84
06/03/2019 12:07,4514,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,153.1,5.5,1262.77,72,72.2,71.3,10.48,420.5,81,75,12.85,241,556.7,256,206.19,68.98,69.12,72.63,13.87,225.1,77.1,59.9,9.86,192,408.97,202,210.52,78,78.1,360.65,13.71,254.38,75,65,105.3,61,79.9,20.88,11
06/03/2019 12:07,4515,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,71.1,4.3,1280.79,72,72.2,71.17,10.52,413.52,80.9,75,12.85,241,556.7,256,228.8,68.97,69.1,73.13,13.95,223.68,77,60,9.86,192,408.97,202,209.46,78,78.1,361.79,13.62,254.23,75,65,105,61,79.9,20.88,55
06/03/2019 12:07,4516,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,64.8,4.1,1296.38,72,72.2,71.84,10.48,418.15,81,75,12.85,241,556.7,256,194.88,68.97,69.09,73.13,13.92,227.33,77.2,60.1,9.86,192,408.97,202,227.92,78,78.1,365.07,13.7,254.4,75,65,105,60.7,79.9,20.88,
06/03/2019 12:07,4517,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,91,4.6,1280.14,72,72.2,72.38,10.48,415.87,81,75,12.85,241,556.7,256,195.83,68.97,69.09,73.25,13.9,228.37,76.9,60.1,9.86,192,408.97,202,220.77,78,78.1,359.95,13.6,254.37,75,65,105,60.8,80,20.87,66
06/03/2019 12:07,4518,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,235.1,9.6,1260.42,72,72.2,71.71,10.52,424.35,81,75,12.85,241,556.7,256,217.38,68.95,69.08,72.81,13.86,222.22,77.2,60.2,9.86,192,408.97,202,211.73,78,78.1,361.63,13.75,253.7,75,65,105,61.1,80,20.87,
06/03/2019 12:07,4519,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,103.8,4.2,1261.84,72,72.3,71.44,10.48,414.2,81,75,12.85,241,556.7,256,220.35,68.97,69.07,72.75,13.86,221.68,77.1,60.2,9.86,192,408.97,202,240.5,78,78.1,357.51,13.74,254.38,75,65,105,61,80,20.87,37
06/03/2019 12:07,4520,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,62.2,2.2,1271.9,72,72.3,70.9,10.48,411.24,81,75,12.85,241,556.7,256,220.73,68.98,69.09,73.13,13.9,226.68,77,60.3,9.86,192,408.97,202,219.76,78,78.1,361.62,13.69,254.01,75,65,105,60.6,80,20.89,
06/03/2019 12:07,4521,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,72.1,2.8,1262.79,72,72.3,71.3,10.48,415.83,81,75,12.85,241,556.7,256,213.96,68.99,69.11,73.25,13.93,227.98,77.1,60.3,9.86,192,408.97,202,229.17,78,78.1,364.09,13.67,254.37,75,65,105.3,60.8,80,20.89,
06/03/2019 12:07,4522,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,67.8,6.4,1274.7,72,72.3,71.98,10.48,417.38,81,75,12.85,241,556.7,256,205.59,68.98,69.09,73.13,13.86,223.72,77,60.4,9.86,192,408.97,202,193.96,78,78.1,359.19,13.55,254.37,75,65,105.3,60.9,80,20.89,27
06/03/2019 12:07,4523,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,66.9,3.6,1253.74,72,72.3,72.52,10.48,417.28,81,75,12.85,241,556.7,256,200.76,69,69.1,73.06,13.86,223.23,77.1,60.4,9.86,192,408.97,202,182.8,78,78.1,367.77,13.74,253.87,75,65,105.3,60.6,80,20.89,81
06/03/2019 12:07,4524,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,75.4,3.3,1257.47,72,72.3,71.3,10.52,417.07,81,75,12.85,241,556.7,256,210.41,68.97,69.09,73.06,13.84,224.88,77.1,60.4,9.86,192,408.97,202,218.86,78,78.1,368.7,13.59,253.61,75,65,105.2,61,80.1,20.89,83
06/03/2019 12:07,4525,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,53.5,2.6,1261.92,72,72.4,71.17,10.52,418.34,81,75,12.85,241,556.7,256,219.38,68.99,69.02,73.25,13.86,227.8,77.1,60.4,9.86,192,408.97,202,220.51,78,78,356.52,13.59,253.6,75,65,105.2,60.8,80.1,20.91,98
06/03/2019 12:07,4526,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,182,4.4,1257.84,72,72.4,70.9,10.52,409.8,81,75,12.85,241,556.7,256,208.2,68.98,69.11,72.94,13.9,228.5,77,60.4,9.86,192,408.97,202,215.65,78,78,362.16,13.6,253.99,75,65,105.2,60.7,80.1,20.91,7
06/03/2019 12:07,4527,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,173.5,4.7,1244.23,72,72.4,71.57,10.48,415.83,81,75,12.85,241,556.7,256,220.48,68.99,69.09,73.13,13.91,225.85,77.1,60.4,9.86,192,408.97,202,197.6,78,78,362.55,13.7,253.65,75,65,105.1,60.8,80.1,20.91,
06/03/2019 12:07,4528,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,64.8,3.8,1249.15,72,72.4,72.25,10.45,416.65,81,75,12.85,241,556.7,256,213.65,68.98,69.09,73.25,13.86,224.42,76.9,60.4,9.86,192,408.97,202,219.4,78,78,361.02,13.59,254.27,75,65,105.1,60.7,80.1,20.91,88
06/03/2019 12:07,4529,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,146.1,3.8,1267.17,72,72.4,71.84,10.52,420.37,81,75,12.85,241,556.7,256,214.36,68.99,69.09,73.31,13.85,227.62,77.2,60.4,9.86,192,408.97,202,209.3,78,77.9,359.91,13.63,253.59,75,65,105.1,61.2,80.1,20.91,18
06/03/2019 12:07,4530,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,79.5,8.1,1261.33,72,72.4,71.71,10.52,410.09,81,75,12.85,241,556.7,256,200.68,68.97,69.08,73.19,13.9,228.37,77.2,60.3,9.86,192,408.97,202,219.83,78,77.9,354.13,13.68,253.75,75,65,105.2,60.6,80.1,20.89,25
06/03/2019 12:07,4531,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,79.4,3.6,1265.68,72,72.5,71.17,10.52,418.97,81,75,12.85,241,556.7,256,222.4,68.98,69.08,72.81,13.94,223.68,77,60.3,9.86,192,408.97,202,204.11,78,77.9,361.68,13.54,253.88,75,65,105.2,61,80.1,20.89,81
06/03/2019 12:08,4532,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,79,2.9,1266.14,72,72.5,70.9,10.55,411.97,81,75,12.85,241,556.7,256,219.42,68.98,68.91,73.13,13.91,222.3,77.1,60.2,9.86,192,408.97,202,207.27,78,77.9,356.69,13.62,253.59,75,65,105.2,60.9,80.1,20.93,80
06/03/2019 12:08,4533,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,67.5,2.9,1262.52,72,72.5,71.98,10.45,416.62,81,75,12.85,241,556.7,256,210.15,68.98,69.09,73.19,13.9,226.75,77,60.1,9.86,192,408.97,202,218.85,78,77.9,362.52,13.56,254.26,75,65,105.1,61,80.2,20.93,89
06/03/2019 12:08,4534,Multifamily Housing,Corporate,16.63,23.77,11.54,200,963,247,57.9,2.4,1262.72,72,72.5,72.38,10.48,414.03,81,75,12.85,241,556.7,256,220.27,68.99,69.1,73.44,13.86,227.63,77.1,60.1,9.86,192,408.97,202,225.16,78,77.9,360.31,13.61,253.6,75,65,105.1,60.9,80.2,20.93,94
06/03/2019 12:08,4535,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,73.9,3.6,1257.92,72,72.5,72.38,10.48,423.41,81,74.9,12.85,241,556.7,256,228.41,68.98,69.08,73.13,13.86,222.93,77.1,60,9.86,192,408.97,202,205.68,78,77.9,358.21,13.66,253.58,75,65,105.1,60.6,80.2,20.9,79
06/03/2019 12:08,4536,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,80.1,4.2,1259.3,72,72.5,71.57,10.52,413.14,81,74.9,12.85,241,556.7,256,220.07,68.97,69.12,72.94,13.86,222.33,77.1,59.9,9.86,192,408.97,202,192.13,78,77.8,356.45,13.6,253.6,75,65,105.2,61,80.2,20.9,71
06/03/2019 12:08,4537,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,73.1,3.8,1259.42,72,72.5,71.17,10.52,409.09,81,74.9,12.85,241,556.7,256,210.77,68.98,69.09,73.31,13.91,225.82,77,59.9,9.86,192,408.97,202,217.14,78,77.8,359.65,13.58,253.59,75,65,105.2,60.9,80.2,20.92,72
06/03/2019 12:08,4538,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,70.8,3.1,1264.88,72,72.6,71.3,10.45,414.33,81,74.9,12.85,241,556.7,256,210.81,68.95,69.08,73.13,13.85,228.1,77.1,59.8,9.86,192,408.97,202,228.05,78,77.8,370.68,13.58,254.11,75,65,105.2,61.1,80.2,20.92,83
06/03/2019 12:08,4539,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,104.1,4.4,1268.6,72,72.6,72.38,10.45,415.25,81,74.9,12.85,241,556.7,256,212.22,68.97,69.11,73.19,13.89,227.85,77,59.7,9.86,192,408.97,202,204.03,78,77.8,360.15,13.63,253.81,75,65,105.3,61,80.2,20.92,34
06/03/2019 12:08,4540,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,91.9,4.4,1243.09,72,72.6,72.78,10.48,415.85,81,74.9,12.85,241,556.7,256,209.58,68.99,69.1,73.19,13.86,225.72,77.2,59.7,9.86,192,408.97,202,203.12,78,77.8,364.95,13.61,253.97,75,65,105.3,60.5,80.2,20.94,55
06/03/2019 12:08,4541,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,104,8.3,1263.45,72,72.6,72.65,10.52,415.09,81,74.9,12.85,241,556.7,256,209.97,68.99,69.08,73.31,13.93,224.47,77.2,59.7,9.86,192,408.97,202,229.6,78,77.8,362.12,13.57,254.33,75,65,105.3,60.8,80.2,20.94,16
06/03/2019 12:08,4542,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,95.5,4.1,1260.86,72,72.6,71.71,10.55,417.74,81,74.9,12.85,241,556.7,256,206.12,68.97,69.09,73.19,13.92,227.63,76.9,59.6,9.86,192,408.97,202,215.7,78,77.8,362.23,13.66,253.82,75,65,105.3,60.7,80.2,20.94,56
06/03/2019 12:08,4543,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,68.3,3.4,1259.31,72,72.6,71.17,10.48,408.94,81,74.9,12.85,241,556.7,256,198.75,68.95,69.06,73,13.92,228.4,77.1,59.6,9.86,192,408.97,202,195.61,78,77.8,358.88,13.6,254.39,75,65,105.3,60.5,80.2,20.92,74
06/03/2019 12:08,4544,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,52.8,5.5,1253.24,72,72.6,71.98,10.45,414.53,81,74.9,12.85,241,556.7,256,215.53,68.99,69.07,73.13,13.94,224.88,77,59.7,9.86,192,408.97,202,216.36,78,77.8,362.14,13.65,253.66,75,65,105.3,60.8,80.2,20.92,92
06/03/2019 12:08,4545,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,117.8,3.7,1266.21,72,72.6,72.92,10.45,415.09,81,74.9,12.85,241,556.7,256,215.71,68.97,69.08,73.31,13.94,223.47,77.1,59.7,9.86,192,408.97,202,223.92,78,77.8,364.29,13.62,254.13,75,65,105.4,60.8,80.2,20.92,40
06/03/2019 12:08,4546,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,260.7,5.6,1265.17,72,72.6,73.05,10.48,418.92,81,74.9,12.85,241,556.7,256,215.01,69,69.1,73.56,13.91,227.32,77.1,59.7,9.86,192,408.97,202,214.84,78,77.8,363.72,13.72,254.38,75,65,105.4,60.9,80.2,20.92,1
06/03/2019 12:08,4547,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,135.7,5.2,1257.75,72,72.6,72.38,10.52,409.56,81,74.9,12.85,241,556.7,256,205.55,69,69.1,73.44,13.86,228.05,77.1,59.7,9.86,192,408.97,202,204.83,78,77.8,356.19,13.57,253.65,75,65,105.4,60.5,80.2,20.92,12
06/03/2019 12:08,4548,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,122.1,5.2,1260.13,72,72.6,71.71,10.52,417.42,81.1,74.9,12.85,241,556.7,256,206.72,68.98,69.07,73,13.92,222.72,77.1,59.8,9.86,192,408.97,202,205.54,78,77.8,359.69,13.64,254.36,75,65,105.4,60.8,80.2,20.92,19
06/03/2019 12:08,4549,Multifamily Housing,Export,16.63,23.77,11.54,200,963,247,99.2,3.4,1266.08,72,72.6,71.57,10.48,411.36,81.1,74.9,12.85,241,556.7,256,223.06,69.01,69.09,73.31,13.91,221.77,77.1,59.8,9.86,192,408.97,202,216.38,78,77.8,360.16,13.53,253.6,75,65,105.4,60.6,80.2,20.92,43
06/03/2019 12:08,4550,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,95.9,3.4,1276.73,72,72.6,72.92,10.48,415.24,81.1,74.9,12.85,241,556.7,256,218.59,68.98,69.08,73.31,13.86,226.68,77,59.9,9.86,192,408.97,202,220.94,78,77.8,367.01,13.56,254.35,75,65,105.4,60.6,80.2,20.93,42
06/03/2019 12:08,4551,Multifamily Housing,Retail,16.63,23.77,11.54,200,963,247,98.5,4.1,1277.77,72,72.6,73.19,10.52,413.55,81.1,74.9,12.85,241,556.7,256,214.19,68.98,69.06,73.5,13.89,227.93,77,59.9,9.86,192,408.97,202,214.98,78,77.8,365.76,13.53,253.97,75,65,105.1,60.9,80.2,20.93,34
